customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01565,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,Two year,Yes,Credit card,59.87,4946.76,No
CUST-01566,Male,1,No,No,58,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,52.17,7131.8,No
CUST-01567,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,99.08,8349.24,No
CUST-01568,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,68.8,7445.71,No
CUST-01569,Female,0,No,No,69,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,117.1,6943.58,Yes
CUST-01570,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Two year,Yes,Bank transfer,69.78,1769.58,No
CUST-01571,Female,0,Yes,No,55,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,99.85,7311.73,No
CUST-01572,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,92.51,1423.95,Yes
CUST-01573,Female,0,No,No,9,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,58.11,4366.87,Yes
CUST-01574,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,96.86,4278.89,Yes
CUST-01575,Male,0,Yes,No,69,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,33.5,4417.96,No
CUST-01576,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,38.33,6151.73,No
CUST-01577,Female,0,Yes,No,8,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Electronic check,79.89,3377.16,No
CUST-01578,Female,0,No,No,49,Yes,No,DSL,No internet service,Yes,One year,Yes,Electronic check,89.16,3891.27,Yes
CUST-01579,Male,1,Yes,Yes,68,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.38,5607.81,No
CUST-01580,Female,0,Yes,No,47,Yes,No,Fiber optic,No internet service,No,One year,Yes,Mailed check,68.94,5805.86,No
CUST-01581,Female,0,Yes,No,38,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,31.76,3729.15,No
CUST-01582,Male,0,No,No,4,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Bank transfer,55.28,460.28,No
CUST-01583,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card,78.49,2215.57,No
CUST-01584,Female,1,No,No,59,Yes,Yes,DSL,No,No internet service,Two year,Yes,Mailed check,40.61,8025.14,No
CUST-01585,Female,0,No,No,26,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.78,7884.29,Yes
CUST-01586,Male,0,Yes,No,6,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,41.43,5528.32,No
CUST-01587,Male,1,No,No,59,Yes,No,DSL,Yes,Yes,One year,Yes,Mailed check,27.79,1589.18,No
CUST-01588,Male,1,Yes,No,49,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Bank transfer,50.43,829.8,No
CUST-01589,Female,0,No,Yes,66,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,45.28,8071.88,No
CUST-01590,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,99.04,7424.21,No
CUST-01591,Male,0,Yes,No,54,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,66.36,3393.22,No
CUST-01592,Female,0,No,No,15,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Credit card,24.4,5358.29,No
CUST-01593,Female,1,No,No,11,No,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,99.56,7771.84,Yes
CUST-01594,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,44.87,1189.82,Yes
CUST-01595,Female,0,No,No,32,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.79,5414.78,No
CUST-01596,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,72.15,7817.08,No
CUST-01597,Male,0,No,No,51,No,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,115.16,7113.4,No
CUST-01598,Female,0,Yes,Yes,36,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,43.49,2453.42,No
CUST-01599,Male,0,No,No,14,Yes,No,DSL,Yes,No,Month-to-month,No,Electronic check,32.52,8093.26,No
CUST-01600,Female,0,No,Yes,64,No,Yes,DSL,No,No,Two year,No,Credit card,43.84,1741.23,No
CUST-01601,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,75.65,1787.12,No
CUST-01602,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,39.75,837.43,Yes
CUST-01603,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No internet service,Two year,Yes,Credit card,52.05,1019.88,No
CUST-01604,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Credit card,83.81,6478.34,No
CUST-01605,Male,0,Yes,No,8,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card,29.65,2357.87,Yes
CUST-01606,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,112.53,7389.96,No
CUST-01607,Male,0,Yes,No,29,Yes,No phone service,DSL,No,No,One year,No,Mailed check,71.24,7292.21,No
CUST-01608,Female,0,No,No,70,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,66.36,1006.0,Yes
CUST-01609,Male,0,No,No,19,Yes,Yes,DSL,No internet service,No,Two year,Yes,Mailed check,54.3,4533.4,No
CUST-01610,Male,0,Yes,No,26,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.57,6290.1,Yes
CUST-01611,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Credit card,66.34,5808.17,No
CUST-01612,Female,0,Yes,No,30,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.63,897.33,No
CUST-01613,Male,0,No,Yes,18,Yes,No,No,No,No,One year,Yes,Bank transfer,23.61,2747.04,No
CUST-01614,Female,1,No,No,61,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,102.74,5208.78,Yes
CUST-01615,Male,0,No,No,6,No,Yes,DSL,No,No,One year,Yes,Bank transfer,100.08,4974.34,No
CUST-01616,Male,0,No,No,36,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,62.78,6922.57,Yes
CUST-01617,Male,0,No,Yes,70,No,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,51.68,493.66,Yes
CUST-01618,Female,1,No,No,7,No,No phone service,No,No,No,Month-to-month,Yes,Bank transfer,67.89,4092.39,No
CUST-01619,Male,0,Yes,Yes,56,No,Yes,DSL,No,No,Two year,No,Bank transfer,40.14,7218.78,No
CUST-01620,Male,0,No,No,27,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,18.08,8446.21,No
CUST-01621,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,53.43,1107.9,No
CUST-01622,Female,0,No,No,10,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,19.8,5496.59,No
CUST-01623,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,22.07,29.29,No
CUST-01624,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,20.95,2982.71,No
CUST-01625,Male,0,No,No,5,No,No,Fiber optic,Yes,Yes,Two year,No,Bank transfer,106.01,3790.38,No
CUST-01626,Male,0,Yes,Yes,11,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,32.36,2951.63,Yes
CUST-01627,Male,0,Yes,No,60,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,43.43,5315.09,No
CUST-01628,Male,0,Yes,No,35,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Mailed check,67.03,148.45,Yes
CUST-01629,Female,1,No,No,34,Yes,Yes,DSL,No,Yes,Month-to-month,No,Credit card,70.93,7721.84,Yes
CUST-01630,Male,0,No,No,66,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,30.21,2719.74,Yes
CUST-01631,Male,0,No,No,62,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Credit card,108.95,1293.37,No
CUST-01632,Female,0,No,No,39,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,41.11,3692.33,No
CUST-01633,Male,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,112.26,4377.63,Yes
CUST-01634,Male,0,No,No,36,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,43.69,459.23,Yes
CUST-01635,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,18.26,6795.8,No
CUST-01636,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,115.19,6272.99,Yes
CUST-01637,Male,0,Yes,No,25,Yes,No,Fiber optic,No internet service,No,Two year,No,Credit card,66.37,4359.05,No
CUST-01638,Male,0,No,No,23,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Credit card,105.88,1595.34,Yes
CUST-01639,Female,1,No,No,38,Yes,Yes,DSL,No internet service,No,Two year,No,Credit card,91.43,7877.26,No
CUST-01640,Female,1,No,No,55,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer,35.9,6754.19,Yes
CUST-01641,Male,0,No,No,53,No,No,Fiber optic,No,No,Two year,Yes,Credit card,102.53,2000.36,No
CUST-01642,Male,0,No,No,37,Yes,No,DSL,No,No internet service,One year,Yes,Bank transfer,23.11,6260.63,Yes
CUST-01643,Female,0,No,No,53,Yes,No,DSL,No,No internet service,Month-to-month,No,Electronic check,68.76,877.78,No
CUST-01644,Male,1,No,Yes,18,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,43.41,1022.65,No
CUST-01645,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,54.16,3789.01,No
CUST-01646,Male,1,Yes,No,51,No,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,93.7,5970.04,Yes
CUST-01647,Female,0,No,No,60,Yes,No,Fiber optic,No,No,Two year,Yes,Credit card,86.34,7798.52,Yes
CUST-01648,Male,1,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,62.01,8253.93,No
CUST-01649,Female,0,No,No,21,Yes,No,DSL,No,No,One year,Yes,Electronic check,22.59,5886.77,No
CUST-01650,Male,0,No,Yes,16,Yes,Yes,No,No,No,One year,Yes,Mailed check,21.99,6661.11,No
CUST-01651,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,88.22,4347.59,No
CUST-01652,Female,0,Yes,No,38,Yes,Yes,DSL,No,No,One year,Yes,Credit card,112.88,492.27,Yes
CUST-01653,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,102.73,1080.75,Yes
CUST-01654,Female,0,No,No,48,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,30.22,8252.2,Yes
CUST-01655,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No internet service,One year,No,Bank transfer,30.12,3351.43,No
CUST-01656,Female,0,Yes,No,11,Yes,No,No,No,No internet service,One year,Yes,Credit card,79.05,6565.01,No
CUST-01657,Male,0,Yes,Yes,12,No,No,DSL,No,No internet service,Month-to-month,No,Credit card,83.76,1888.02,No
CUST-01658,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,79.65,4538.16,Yes
CUST-01659,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,106.54,1313.11,No
CUST-01660,Male,0,Yes,Yes,63,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,41.1,6877.63,Yes
CUST-01661,Male,1,Yes,Yes,30,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,35.23,1443.53,No
CUST-01662,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Two year,Yes,Credit card,109.42,6005.76,No
CUST-01663,Male,0,Yes,No,42,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Credit card,90.21,1298.02,No
CUST-01664,Male,0,No,Yes,35,No,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,89.17,6961.91,No
CUST-01665,Female,0,Yes,Yes,1,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,51.54,4283.74,No
CUST-01666,Female,0,Yes,No,60,Yes,No,DSL,No,No,Two year,Yes,Credit card,80.79,3516.21,No
CUST-01667,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,90.67,2874.59,Yes
CUST-01668,Male,0,Yes,No,48,No,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card,78.03,5851.29,No
CUST-01669,Female,0,Yes,No,26,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,91.62,764.86,No
CUST-01670,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No,Two year,No,Credit card,77.01,7280.27,Yes
CUST-01671,Male,1,No,No,57,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,116.2,6474.88,No
CUST-01672,Female,1,No,Yes,5,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,67.2,3181.35,Yes
CUST-01673,Male,0,No,No,43,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,19.25,8310.29,Yes
CUST-01674,Male,0,No,Yes,46,Yes,No,DSL,Yes,No,Two year,Yes,Mailed check,34.33,7075.55,No
CUST-01675,Male,0,Yes,Yes,22,No,Yes,No,No,Yes,Two year,Yes,Credit card,114.42,2315.1,No
CUST-01676,Male,0,No,No,25,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,64.95,7547.78,No
CUST-01677,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.05,857.48,Yes
CUST-01678,Female,0,No,No,31,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,33.58,5866.95,No
CUST-01679,Female,1,Yes,No,32,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,20.89,1132.06,No
CUST-01680,Female,1,No,No,19,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,40.63,8295.79,No
CUST-01681,Female,0,No,No,68,Yes,No phone service,Fiber optic,No,No,One year,Yes,Credit card,116.66,439.55,Yes
CUST-01682,Male,0,Yes,Yes,51,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,50.88,1992.29,No
CUST-01683,Male,0,No,No,41,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,43.03,4514.56,No
CUST-01684,Male,0,Yes,No,0,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,84.76,4971.17,No
CUST-01685,Male,0,No,Yes,62,Yes,Yes,DSL,Yes,No,One year,Yes,Bank transfer,85.42,4368.54,No
CUST-01686,Female,0,No,No,6,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,114.78,6295.51,No
CUST-01687,Male,1,Yes,No,57,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Bank transfer,90.96,31.19,Yes
CUST-01688,Male,0,Yes,Yes,49,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,29.0,4800.29,No
CUST-01689,Female,0,Yes,No,33,No,No,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,116.56,5234.05,No
CUST-01690,Female,0,No,No,50,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,93.02,1791.37,No
CUST-01691,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,Month-to-month,No,Credit card,43.92,5608.8,No
CUST-01692,Female,0,No,No,25,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,44.12,5565.07,No
CUST-01693,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,114.0,4514.78,No
CUST-01694,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No,Two year,No,Bank transfer,37.26,2217.29,No
CUST-01695,Female,0,No,Yes,61,Yes,No,No,No,No internet service,Two year,No,Mailed check,40.76,3551.29,No
CUST-01696,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,53.89,2328.89,No
CUST-01697,Male,1,Yes,No,39,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,85.95,6546.81,Yes
CUST-01698,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,One year,No,Bank transfer,60.97,5264.97,No
CUST-01699,Female,0,No,No,69,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,49.13,1300.59,Yes
CUST-01700,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,44.76,4832.47,No
CUST-01701,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Two year,No,Mailed check,30.51,7679.44,Yes
CUST-01702,Male,0,Yes,Yes,46,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,72.63,7081.8,Yes
CUST-01703,Male,1,No,No,25,Yes,No,DSL,No,No internet service,Month-to-month,No,Electronic check,45.34,7577.2,No
CUST-01704,Male,1,No,No,56,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,51.15,7796.06,No
CUST-01705,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,One year,Yes,Electronic check,18.78,1614.39,No
CUST-01706,Male,0,Yes,No,25,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.12,6121.92,Yes
CUST-01707,Female,0,No,No,58,Yes,No,No,No internet service,No,One year,No,Credit card,87.64,5483.49,No
CUST-01708,Female,0,No,Yes,68,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,110.75,301.21,Yes
CUST-01709,Female,0,Yes,No,46,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer,37.71,6618.74,No
CUST-01710,Male,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,109.94,1775.41,No
CUST-01711,Male,0,No,Yes,29,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,54.11,7796.07,No
CUST-01712,Male,0,No,No,49,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,98.24,7102.83,Yes
CUST-01713,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,107.68,6539.75,Yes
CUST-01714,Female,1,No,Yes,29,No,Yes,No,No,Yes,One year,No,Bank transfer,114.14,5928.13,Yes
CUST-01715,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,50.54,4005.23,Yes
CUST-01716,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,44.05,6785.31,No
CUST-01717,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Two year,No,Credit card,61.96,6966.72,No
CUST-01718,Female,0,No,Yes,7,No,No,No,No,No,Month-to-month,Yes,Bank transfer,73.47,853.31,Yes
CUST-01719,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,87.06,2826.03,Yes
CUST-01720,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,87.19,2703.84,No
CUST-01721,Male,1,No,No,45,No,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,29.66,1075.0,Yes
CUST-01722,Male,0,No,Yes,34,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,79.18,8294.65,No
CUST-01723,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,One year,No,Credit card,34.79,4968.05,No
CUST-01724,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,89.14,5020.67,No
CUST-01725,Female,0,No,No,62,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,115.66,3261.99,Yes
CUST-01726,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,95.09,6537.98,Yes
CUST-01727,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,No internet service,One year,No,Credit card,87.47,4052.46,No
CUST-01728,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,25.75,6313.74,No
CUST-01729,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,36.46,7465.33,Yes
CUST-01730,Female,0,No,Yes,42,Yes,No,DSL,No,No internet service,Two year,Yes,Credit card,53.52,5590.04,Yes
CUST-01731,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,111.35,5303.35,No
CUST-01732,Male,1,No,No,12,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.09,6692.63,No
CUST-01733,Female,1,Yes,Yes,45,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Credit card,99.38,4284.54,No
CUST-01734,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,28.38,6902.34,No
CUST-01735,Female,0,Yes,No,62,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,84.2,802.58,No
CUST-01736,Male,0,Yes,No,1,No,No,Fiber optic,No,No,One year,Yes,Bank transfer,95.91,2070.02,No
CUST-01737,Male,0,Yes,No,39,No,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,72.29,7860.42,Yes
CUST-01738,Male,1,Yes,Yes,22,Yes,No,No,No,Yes,One year,Yes,Mailed check,94.68,1470.07,No
CUST-01739,Male,0,Yes,No,58,Yes,No phone service,DSL,No,Yes,Two year,No,Credit card,90.37,3860.9,No
CUST-01740,Female,0,No,Yes,68,Yes,No,Fiber optic,No,No,One year,Yes,Credit card,65.7,4095.48,No
CUST-01741,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,104.55,3559.39,Yes
CUST-01742,Female,0,Yes,No,26,No,No,Fiber optic,Yes,No,Month-to-month,No,Credit card,52.16,7371.12,Yes
CUST-01743,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,60.54,6377.26,No
CUST-01744,Female,0,No,No,3,Yes,No phone service,DSL,No,Yes,One year,Yes,Mailed check,71.99,6890.17,Yes
CUST-01745,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,31.07,8426.17,No
CUST-01746,Female,0,No,No,71,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,69.53,8286.43,No
CUST-01747,Male,0,No,Yes,69,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,50.41,7584.84,No
CUST-01748,Male,0,No,Yes,26,Yes,No,No,No,No,One year,Yes,Mailed check,43.67,4815.71,No
CUST-01749,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,75.68,2573.65,No
CUST-01750,Female,0,Yes,No,39,Yes,No,DSL,No,No,Two year,Yes,Credit card,50.96,6156.47,No
CUST-01751,Female,0,Yes,Yes,26,Yes,No,DSL,No internet service,No,Month-to-month,No,Credit card,103.55,8069.76,Yes
CUST-01752,Female,1,Yes,Yes,6,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,59.0,8417.11,No
CUST-01753,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,59.3,5219.38,No
CUST-01754,Male,0,No,No,63,No,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,116.19,5962.21,No
CUST-01755,Female,0,No,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Credit card,52.15,2382.17,No
CUST-01756,Male,0,No,Yes,60,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,31.15,1727.76,No
CUST-01757,Male,0,No,No,43,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,105.66,5436.64,No
CUST-01758,Male,0,Yes,Yes,68,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,109.7,1927.64,Yes
CUST-01759,Male,0,No,Yes,26,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,40.65,3371.32,No
CUST-01760,Female,0,Yes,No,11,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,106.21,4196.03,Yes
CUST-01761,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,67.46,7929.13,Yes
CUST-01762,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,22.34,8309.65,No
CUST-01763,Male,0,No,Yes,33,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,72.88,2113.92,No
CUST-01764,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Two year,No,Bank transfer,102.88,1137.47,No
CUST-01765,Female,0,Yes,No,5,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,57.66,1925.45,Yes
CUST-01766,Female,0,Yes,Yes,31,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,73.1,4419.21,No
CUST-01767,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,32.06,6658.68,Yes
CUST-01768,Male,1,Yes,No,9,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Credit card,102.22,4445.53,No
CUST-01769,Male,0,Yes,Yes,28,No,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,28.69,7932.86,No
CUST-01770,Male,0,No,No,10,Yes,No,DSL,No,Yes,One year,Yes,Mailed check,27.44,5424.56,Yes
CUST-01771,Male,0,No,Yes,65,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,111.36,4120.36,No
CUST-01772,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,105.35,6551.62,Yes
CUST-01773,Female,0,No,No,57,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,75.49,8107.3,Yes
CUST-01774,Male,0,Yes,No,51,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,28.62,2843.85,Yes
